Num.Fact,Fecha,Id. Cliente,Id. Producto,Unidades,Valores_H
9100065661,2/9/2024,1000077173,4566,5,"567,71"
9100065662,2/9/2024,1000077452,4565,2,"227,08"
9100065662,2/9/2024,1000077452,4566,3,"340,63"
9100065662,2/9/2024,1000077452,4912,6,"192,92"
9100065663,2/9/2024,1000078233,5099,2,"470,28"
9100065663,2/9/2024,1000078233,5102,2,"665,21"
9100065663,2/9/2024,1000078233,5115,2,"756,58"
9100065664,2/9/2024,1000078443,4566,15,"1.277,35"
9100065665,2/9/2024,1000078493,3408,4,"239,90"
9100065665,2/9/2024,1000078493,4566,4,"373,19"
9100065667,2/9/2024,1000078936,3408,1,"53,38"
9100065667,2/9/2024,1000078936,4566,29,"2.494,13"
9100065668,2/9/2024,1000079692,3408,6,"359,84"
9100065671,2/9/2024,1000080443,4566,15,"1.277,35"
9100065673,2/9/2024,1000080916,4912,12,"424,43"
9100065675,2/9/2024,1000081347,3408,7,"369,92"
9100065675,2/9/2024,1000081347,4566,8,"681,25"
9100065676,2/9/2024,1000081354,5100,2,"420,82"
9100065676,2/9/2024,1000081354,5102,2,"760,23"
9100065678,2/9/2024,1000081727,5099,3,"856,59"
9100065678,2/9/2024,1000081727,5112,1,"397,93"
9100065678,2/9/2024,1000081727,5119,2,"788,05"
9100065679,2/9/2024,1000081816,5099,2,"604,64"
9100065679,2/9/2024,1000081816,5112,2,"842,65"
9100065681,2/9/2024,1000081988,4565,2,"227,08"
9100065681,2/9/2024,1000081988,4566,4,"454,17"
9100065682,2/9/2024,1000082015,3408,1,"88,08"
9100065683,2/9/2024,1000082091,5099,6,"1.813,95"
9100065684,2/9/2024,1000082131,4566,1,"93,29"
9100065685,2/9/2024,1000082456,3408,2,"142,34"
9100065685,2/9/2024,1000082456,4565,3,"344,02"
9100065690,2/9/2024,1000100427,3408,6,"0,00"
9100065690,2/9/2024,1000100427,4567,2,"0,00"
9100065695,2/12/2024,3110,5099,5,"1.427,63"
9100065697,2/12/2024,4048,5099,3,"886,83"
9100065701,2/12/2024,7342,5103,1,"707,54"
9100065704,2/12/2024,9448,3408,7,"362,73"
9100065706,2/12/2024,10996,4567,1,"183,22"
9100065709,2/12/2024,12828,5099,3,"856,59"
9100065709,2/12/2024,12828,5115,2,"918,73"
9100065712,2/12/2024,15855,3408,12,"640,50"
9100065712,2/12/2024,15855,4566,2,"172,01"
9100065712,2/12/2024,15855,4567,1,"109,93"
9100065713,2/12/2024,16752,5118,2,"775,58"
9100065715,2/12/2024,18249,5099,1,"335,92"
9100065716,2/12/2024,20649,5099,5,"1.427,63"
9100065717,2/12/2024,21529,5099,12,"2.821,70"
9100065718,2/12/2024,21678,3408,6,"422,77"
9100065722,2/12/2024,24229,5103,6,"5.096,09"
9100065723,2/12/2024,24330,3408,6,"426,98"
9100065723,2/12/2024,24330,4565,2,"229,35"
9100065725,2/12/2024,27152,5107,1,"579,27"
9100065725,2/12/2024,27152,5115,1,"475,58"
9100065730,2/12/2024,29716,178,6,"583,44"
9100065730,2/12/2024,29716,4566,6,"602,03"
9100065731,2/12/2024,30857,5103,5,"3.335,53"
9100065731,2/12/2024,30857,5115,2,"713,38"
9100065732,2/12/2024,31282,4912,12,"463,02"
9100065733,2/12/2024,31458,5099,5,"1.175,71"
9100065734,2/12/2024,32702,5103,2,"1.819,38"
9100065735,2/12/2024,34418,3408,2,"109,21"
9100065735,2/12/2024,34418,4565,16,"1.407,91"
9100065735,2/12/2024,34418,4567,2,"220,52"
9100065738,2/12/2024,35666,4565,3,"258,01"
9100065738,2/12/2024,35666,4566,10,"860,05"
9100065738,2/12/2024,35666,4567,2,"219,86"
9100065740,2/12/2024,36109,5103,1,"889,47"
9100065740,2/12/2024,36109,5115,1,"475,58"
9100065743,2/12/2024,36612,4566,20,"1.703,14"
9100065744,2/12/2024,36639,5099,3,"705,43"
9100065744,2/12/2024,36639,5107,2,"921,59"
9100065745,2/12/2024,36718,5099,2,"470,28"
9100065746,2/12/2024,36963,5099,2,"537,47"
9100065746,2/12/2024,36963,5115,3,"1.297,01"
9100065747,2/12/2024,37005,5100,1,"263,01"
9100065747,2/12/2024,37005,5119,1,"463,56"
9100065753,2/12/2024,37594,5100,3,"789,02"
9100065754,2/12/2024,37715,4566,5,"573,36"
9100065756,2/12/2024,37938,5099,1,"335,92"
9100065756,2/12/2024,37938,5115,1,"540,43"
9100065757,2/12/2024,38612,3408,2,"118,75"
9100065757,2/12/2024,38612,4566,1,"95,68"
9100065759,2/12/2024,38978,4566,2,"200,68"
9100065759,2/12/2024,38978,4567,1,"128,24"
9100065759,2/12/2024,38978,4912,12,"385,84"
9100065760,2/12/2024,39167,5100,4,"946,84"
9100065761,2/12/2024,39187,4565,2,"186,33"
9100065761,2/12/2024,39187,4566,6,"559,01"
9100065762,2/12/2024,39298,5382,1,"1.030,99"
9100065764,2/12/2024,40251,4565,6,"559,80"
9100065764,2/12/2024,40251,4566,4,"373,19"
9100065770,2/12/2024,42552,3408,6,"266,87"
9100065770,2/12/2024,42552,4566,24,"1.720,09"
9100065772,2/12/2024,42783,5099,3,"906,99"
9100065773,2/12/2024,42786,4565,3,"246,96"
9100065773,2/12/2024,42786,4566,3,"246,96"
9100065774,2/12/2024,1000038392,5099,6,"1.652,71"
9100065774,2/12/2024,1000038392,5100,6,"1.293,99"
9100065774,2/12/2024,1000038392,5105,3,"931,26"
9100065775,2/12/2024,1000039979,3408,2,"119,95"
9100065775,2/12/2024,1000039979,4566,2,"186,61"
9100065777,2/12/2024,1000042603,5099,4,"1.074,95"
9100065777,2/12/2024,1000042603,5115,4,"1.729,36"
9100065778,2/12/2024,1000054868,3408,2,"119,95"
9100065778,2/12/2024,1000054868,4566,4,"373,19"
9100065779,2/12/2024,1000061890,5100,3,"670,67"
9100065779,2/12/2024,1000061890,5115,3,"1.378,08"
9100065781,2/12/2024,1000069071,4565,1,"96,65"
9100065781,2/12/2024,1000069071,4566,4,"386,57"
9100065783,2/12/2024,1000071626,5108,1,"542,12"
9100065784,2/12/2024,1000072718,3408,6,"320,25"
9100065784,2/12/2024,1000072718,4565,7,"602,03"
9100065784,2/12/2024,1000072718,4567,2,"219,86"
9100065784,2/12/2024,1000072718,4912,12,"385,84"
9100065785,2/12/2024,1000073234,3408,7,"448,33"
9100065785,2/12/2024,1000073234,4566,3,"309,60"
9100065786,2/12/2024,1000073521,5103,3,"2.274,21"
9100065787,2/12/2024,1000073971,4912,12,"385,84"
9100065788,2/12/2024,1000075819,4565,3,"425,78"
9100065791,2/12/2024,1000079368,3408,2,"177,91"
9100065793,2/12/2024,1000079995,5099,2,"537,47"
9100065793,2/12/2024,1000079995,5115,2,"864,69"
9100065794,2/12/2024,1000080165,4566,6,"681,25"
9100065795,2/12/2024,1000080203,4566,5,"573,36"
9100065796,2/12/2024,1000080263,3408,1,"52,85"
9100065796,2/12/2024,1000080263,4565,1,"85,16"
9100065796,2/12/2024,1000080263,4566,13,"1.107,04"
9100065797,2/12/2024,1000080841,4566,2,"191,35"
9100065798,2/12/2024,1000080906,5099,6,"1.713,18"
9100065799,2/12/2024,1000081038,5103,1,"909,69"
9100065801,2/12/2024,1000081882,5103,1,"1.010,77"
9100065802,2/12/2024,1000082069,5102,1,"370,61"
9100065802,2/12/2024,1000082069,5115,2,"847,71"
9100065803,2/12/2024,1000082089,3408,3,"213,49"
9100065803,2/12/2024,1000082089,4565,2,"229,35"
9100065803,2/12/2024,1000082089,4566,2,"229,35"
9100065805,2/12/2024,1000082496,4566,6,"510,94"
9100065806,2/12/2024,1000082766,4566,2,"193,27"
9100065806,2/12/2024,1000082766,5099,1,"263,45"
9100065806,2/12/2024,1000082766,5103,1,"792,76"
9100065807,2/12/2024,1000100654,3408,3,"160,11"
9100065807,2/12/2024,1000100654,4565,10,"860,05"
9100065807,2/12/2024,1000100654,4566,1,"86,00"
9100065807,2/12/2024,1000100654,4567,1,"109,93"
9100065809,2/13/2024,1118,4566,5,"573,36"
9100065809,2/13/2024,1118,4567,1,"146,58"
9100065809,2/13/2024,1118,4912,12,"385,84"
9100065810,2/13/2024,2114,5099,2,"671,83"
9100065811,2/13/2024,2873,5103,1,"889,47"
9100065813,2/13/2024,4111,5100,6,"1.420,22"
9100065821,2/13/2024,5686,5099,3,"856,59"
9100065821,2/13/2024,5686,5115,3,"1.378,08"
9100065822,2/13/2024,5842,5103,3,"2.122,61"
9100065822,2/13/2024,5842,5108,2,"903,50"
9100065822,2/13/2024,5842,5112,6,"1.966,21"
9100065822,2/13/2024,5842,5115,1,"378,31"
9100065823,2/13/2024,5939,5099,6,"1.410,86"
9100065825,2/13/2024,7000,5115,1,"540,43"
9100065826,2/13/2024,7466,3408,8,"426,98"
9100065826,2/13/2024,7466,4566,6,"516,03"
9100065826,2/13/2024,7466,4567,1,"109,93"
9100065828,2/13/2024,7785,4565,10,"946,05"
9100065828,2/13/2024,7785,4566,5,"473,01"
9100065829,2/13/2024,9448,3408,13,"673,62"
9100065833,2/13/2024,10756,5108,3,"1.355,26"
9100065834,2/13/2024,11479,5103,2,"1.819,38"
9100065835,2/13/2024,11990,3408,5,"355,82"
9100065835,2/13/2024,11990,4567,2,"293,15"
9100065838,2/13/2024,13152,3408,6,"426,98"
9100065840,2/13/2024,14990,3408,5,"355,82"
9100065840,2/13/2024,14990,4566,5,"573,36"
9100065842,2/13/2024,15432,3408,10,"667,16"
9100065843,2/13/2024,18323,5099,3,"705,43"
9100065843,2/13/2024,18323,5103,1,"707,54"
9100065843,2/13/2024,18323,5115,3,"1.134,89"
9100065846,2/13/2024,21161,5099,1,"302,32"
9100065846,2/13/2024,21161,5108,1,"580,84"
9100065846,2/13/2024,21161,5115,4,"1.945,54"
9100065847,2/13/2024,21315,3408,3,"266,87"
9100065847,2/13/2024,21315,4566,8,"860,05"
9100065847,2/13/2024,21315,4567,1,"137,41"
9100065849,2/13/2024,22813,5103,1,"909,69"
9100065852,2/13/2024,25075,5099,1,"335,92"
9100065853,2/13/2024,27465,5099,3,"906,99"
9100065854,2/13/2024,27850,3408,6,"346,94"
9100065854,2/13/2024,27850,4565,10,"931,70"
9100065855,2/13/2024,28057,3408,15,"867,33"
9100065856,2/13/2024,29271,5099,1,"263,51"
9100065857,2/13/2024,29716,5108,20,"9.035,10"
9100065858,2/13/2024,29968,3408,12,"800,61"
9100065859,2/13/2024,31366,4566,1,"143,34"
9100065859,2/13/2024,31366,5099,6,"1.713,18"
9100065860,2/13/2024,31888,4566,3,"279,90"
9100065861,2/13/2024,32405,3408,1,"71,15"
9100065861,2/13/2024,32405,4565,3,"344,02"
9100065861,2/13/2024,32405,4566,2,"229,35"
9100065863,2/13/2024,33006,3408,6,"426,98"
9100065864,2/13/2024,33090,4565,3,"289,88"
9100065864,2/13/2024,33090,4566,2,"193,27"
9100065867,2/13/2024,35398,4565,7,"722,45"
9100065867,2/13/2024,35398,4566,3,"309,60"
9100065868,2/13/2024,35434,4566,4,"487,36"
9100065868,2/13/2024,35434,4567,1,"155,74"
9100065869,2/13/2024,36095,4565,1,"96,62"
9100065869,2/13/2024,36095,4566,2,"193,27"
9100065871,2/13/2024,36492,5099,1,"235,15"
9100065872,2/13/2024,37067,4566,20,"1.863,43"
9100065877,2/13/2024,37653,5108,2,"864,79"
9100065877,2/13/2024,37653,5115,2,"724,18"
9100065877,2/5/2025,37653,5108,0,"-30,27"
9100065877,2/5/2025,37653,5115,0,"-25,34"
9100065880,2/13/2024,39800,3408,5,"355,82"
9100065880,2/13/2024,39800,4566,1,"114,67"
9100065881,2/13/2024,40089,4565,2,"229,35"
9100065881,2/13/2024,40089,4566,3,"344,02"
9100065884,2/13/2024,41287,5099,6,"1.410,86"
9100065885,2/13/2024,41365,3408,7,"369,92"
9100065885,2/13/2024,41365,4566,8,"681,25"
9100065889,2/13/2024,42518,3408,4,"256,19"
9100065889,2/13/2024,42518,4565,3,"309,60"
9100065889,2/13/2024,42518,4566,3,"309,60"
9100065890,2/13/2024,1000037619,4566,5,"609,19"
9100065890,2/13/2024,1000037619,4912,12,"578,76"
9100065892,2/13/2024,1000044579,4566,15,"1.397,58"
9100065892,2/13/2024,1000044579,4912,12,"385,84"
9100065893,2/13/2024,1000051168,5099,1,"263,51"
9100065894,2/13/2024,1000055638,5099,7,"1.645,99"
9100065895,2/13/2024,1000057937,4566,5,"573,36"
9100065899,2/13/2024,1000069542,4912,12,"385,84"
9100065900,2/13/2024,1000071145,5099,1,"335,92"
9100065900,2/13/2024,1000071145,5115,1,"540,43"
9100065901,2/13/2024,1000074750,4566,5,"573,36"
9100065903,2/13/2024,1000077513,4566,3,"344,02"
9100065903,2/13/2024,1000077513,4567,2,"293,15"
9100065903,2/13/2024,1000077513,5103,3,"2.425,84"
9100065903,2/13/2024,1000077513,5382,2,"1.649,57"
9100065904,2/13/2024,1000078481,5099,2,"671,83"
9100065904,2/13/2024,1000078481,5103,1,"1.010,77"
9100065904,2/13/2024,1000078481,5115,1,"540,43"
9100065905,2/13/2024,1000078496,5099,1,"335,92"
9100065907,2/13/2024,1000079329,4566,6,"688,04"
9100065907,2/13/2024,1000079329,4912,12,"385,84"
9100065908,2/13/2024,1000079629,4912,24,"771,69"
9100065909,2/13/2024,1000079973,5382,5,"3.866,19"
9100065910,2/13/2024,1000080161,4566,5,"466,13"
9100065911,2/13/2024,1000080267,4567,6,"879,45"
9100065913,2/13/2024,1000080577,3408,5,"289,10"
9100065913,2/13/2024,1000080577,4566,10,"931,70"
9100065915,2/13/2024,1000081093,3408,1,"58,72"
9100065915,2/13/2024,1000081093,4565,10,"946,05"
9100065915,2/13/2024,1000081093,4566,4,"378,43"
9100065915,2/13/2024,1000081093,5099,3,"906,99"
9100065916,2/13/2024,1000081369,5107,2,"1.053,22"
9100065916,2/13/2024,1000081369,5108,2,"1.032,59"
9100065916,2/13/2024,1000081369,5115,2,"864,69"
9100065916,2/13/2024,1000081369,5116,1,"621,41"
9100065917,2/13/2024,1000081370,5099,1,"302,32"
9100065917,2/13/2024,1000081370,5100,2,"473,42"
9100065918,2/13/2024,1000081421,4566,7,"802,71"
9100065921,2/13/2024,1000082113,5103,1,"778,28"
9100065921,2/13/2024,1000082113,5108,1,"496,94"
9100065923,2/13/2024,1000082597,5108,1,"516,28"
9100065923,2/13/2024,1000082597,5115,1,"432,35"
9100065924,2/13/2024,1000082665,4565,5,"573,36"
9100065924,2/13/2024,1000082665,4566,5,"573,36"
9100065925,2/13/2024,1000082665,3408,1,"71,15"
9100065925,2/13/2024,1000082665,4565,1,"114,67"
9100065925,2/13/2024,1000082665,4566,2,"229,35"
9100065925,2/13/2024,1000082665,4567,1,"146,58"
9100065927,2/13/2024,1000100074,5103,1,"859,14"
9100065927,2/13/2024,1000100074,5115,2,"918,73"
9100065927,2/13/2024,1000100074,5116,1,"660,22"
9100065929,2/13/2024,1000100497,4566,2,"286,68"
9100065930,2/13/2024,1000100659,3408,2,"142,34"
9100065930,2/13/2024,1000100659,4566,2,"229,35"
9100065930,2/13/2024,1000100659,4567,1,"146,58"
9100065931,2/13/2024,1000100660,5102,2,"836,24"
9100065932,2/13/2024,1000100661,3408,1,"71,15"
9100065932,2/13/2024,1000100661,4565,1,"114,67"
9100065932,2/13/2024,1000100661,4566,2,"229,35"
9100065932,2/13/2024,1000100661,4567,1,"146,58"
9100065933,2/13/2024,1000100900,4565,2,"229,35"
9100065933,2/13/2024,1000100900,4566,2,"229,35"
9100065933,2/13/2024,1000100900,4567,2,"293,15"
9100065936,2/14/2024,879,3408,6,"426,98"
9100065937,2/14/2024,1221,4565,13,"1.212,92"
9100065937,2/14/2024,1221,4566,2,"186,61"
9100065938,2/14/2024,1419,5099,6,"1.713,18"
9100065938,2/14/2024,1419,5100,2,"447,10"
9100065939,2/14/2024,2235,5099,4,"1.209,31"
9100065939,2/14/2024,2235,5103,4,"3.638,76"
9100065941,2/14/2024,3505,4565,4,"372,69"
9100065941,2/14/2024,3505,4566,1,"93,16"
9100065943,2/14/2024,4133,3408,2,"177,91"
9100065943,2/14/2024,4133,4567,1,"183,22"
9100065947,2/14/2024,7022,4566,15,"1.290,07"
9100065949,2/14/2024,7192,4565,6,"688,04"
9100065950,2/14/2024,8704,4566,6,"688,04"
9100065950,2/14/2024,8704,4567,1,"146,58"
9100065951,2/14/2024,8956,5099,2,"604,64"
9100065951,2/14/2024,8956,5115,1,"486,39"
9100065952,2/14/2024,9158,5099,1,"268,72"
9100065952,2/14/2024,9158,5108,2,"1.032,59"
9100065954,2/14/2024,9333,5099,1,"335,92"
9100065955,2/14/2024,10744,5103,5,"4.043,06"
9100065956,2/14/2024,11045,5104,1,"225,89"
9100065956,2/14/2024,11045,5105,1,"280,12"
9100065957,2/14/2024,11479,5103,2,"1.617,23"
9100065958,2/14/2024,11479,5103,3,"2.425,84"
9100065959,2/14/2024,11489,5099,3,"886,83"
9100065960,2/14/2024,15557,3408,6,"453,67"
9100065961,2/14/2024,15786,3408,2,"142,34"
9100065962,2/14/2024,16266,4565,14,"1.605,42"
9100065962,2/14/2024,16266,4567,1,"146,58"
9100065963,2/14/2024,20385,5099,5,"1.427,63"
9100065965,2/14/2024,23194,4912,12,"385,84"
9100065967,2/14/2024,24808,4566,12,"1.290,07"
9100065968,2/14/2024,25950,3408,15,"800,61"
9100065969,2/14/2024,26396,5099,1,"285,52"
9100065969,2/14/2024,26396,5103,1,"859,14"
9100065971,2/14/2024,26769,4565,2,"286,68"
9100065973,2/14/2024,27082,3399,1,"119,95"
9100065973,2/14/2024,27082,3408,12,"640,50"
9100065973,2/14/2024,27082,4566,3,"258,01"
9100065974,2/14/2024,27294,3408,9,"576,44"
9100065974,2/14/2024,27294,4566,1,"103,21"
9100065975,2/14/2024,29150,5099,5,"1.175,71"
9100065976,2/14/2024,30934,4565,3,"344,02"
9100065976,2/14/2024,30934,4566,2,"229,35"
9100065976,2/14/2024,30934,4912,6,"270,10"
9100065977,2/14/2024,31111,3408,6,"384,30"
9100065977,2/14/2024,31111,4565,6,"619,24"
9100065978,2/14/2024,31252,4912,24,"771,69"
9100065979,2/14/2024,31379,4912,12,"385,84"
9100065980,2/14/2024,32005,3408,1,"71,15"
9100065980,2/14/2024,32005,4566,5,"573,36"
9100065981,2/14/2024,32520,3408,4,"256,19"
9100065981,2/14/2024,32520,4565,6,"619,24"
9100065981,2/14/2024,32520,4912,12,"385,84"
9100065982,2/14/2024,33680,5099,3,"705,43"
9100065983,2/14/2024,34193,5102,2,"665,21"
9100065984,2/14/2024,34627,5115,1,"540,43"
9100065987,2/14/2024,35851,3408,3,"226,83"
9100065987,2/14/2024,35851,4565,1,"121,83"
9100065987,2/14/2024,35851,4567,1,"155,74"
9100065988,2/14/2024,36264,3408,5,"355,82"
9100065990,2/14/2024,37065,5099,6,"1.713,18"
9100065991,2/14/2024,37097,4565,2,"172,01"
9100065991,2/14/2024,37097,4566,13,"1.118,06"
9100065992,2/14/2024,37331,4566,4,"373,19"
9100065998,2/14/2024,40252,3408,2,"142,34"
9100065998,2/14/2024,40252,4565,3,"344,02"
9100065999,2/14/2024,40383,5108,1,"432,41"
9100065999,2/14/2024,40383,5115,2,"724,18"
9100065999,2/5/2025,40383,5108,0,"-15,13"
9100065999,2/5/2025,40383,5115,0,"-25,34"
9100066009,2/14/2024,41622,4565,15,"1.397,58"
9100066010,2/14/2024,42107,5099,3,"705,43"
9100066014,2/14/2024,42290,3408,2,"142,34"
9100066014,2/14/2024,42290,4566,2,"229,35"
9100066014,2/14/2024,42290,4567,2,"293,15"
9100066015,2/14/2024,42407,5099,3,"856,59"
9100066015,2/14/2024,42407,5102,1,"403,87"
9100066015,2/14/2024,42407,5115,1,"459,35"
9100066018,2/14/2024,42784,3408,1,"80,07"
9100066018,2/14/2024,42784,4566,5,"573,36"
9100066022,2/14/2024,1000051972,3408,6,"480,36"
9100066023,2/14/2024,1000056229,4566,15,"1.290,07"
9100066024,2/14/2024,1000057826,5099,5,"1.511,63"
9100066025,2/14/2024,1000058229,3408,10,"587,12"
9100066025,2/14/2024,1000058229,4566,5,"473,01"
9100066026,2/14/2024,1000065508,5099,6,"1.773,63"
9100066026,2/14/2024,1000065508,5115,2,"951,14"
9100066029,2/14/2024,1000067455,4566,5,"573,36"
9100066030,2/14/2024,1000070629,3408,5,"266,87"
9100066030,2/14/2024,1000070629,4566,10,"860,05"
9100066030,2/14/2024,1000070629,4912,15,"482,30"
9100066031,2/14/2024,1000071606,4912,12,"385,84"
9100066033,2/14/2024,1000073194,4566,25,"2.150,12"
9100066034,2/14/2024,1000073946,5099,1,"335,92"
9100066035,2/14/2024,1000076512,5099,3,"886,83"
9100066036,2/14/2024,1000077436,3408,2,"177,91"
9100066038,2/14/2024,1000078347,3408,6,"320,25"
9100066038,2/14/2024,1000078347,4565,6,"516,03"
9100066038,2/14/2024,1000078347,4566,6,"516,03"
9100066039,2/14/2024,1000078406,4566,5,"573,36"
9100066039,2/14/2024,1000078406,4912,12,"385,84"
9100066040,2/14/2024,1000078683,4566,5,"466,51"
9100066041,2/14/2024,1000078921,5099,10,"2.217,06"
9100066041,2/14/2024,1000078921,5102,10,"3.135,95"
9100066041,2/14/2024,1000078921,5115,10,"3.566,82"
9100066041,2/14/2024,1000078921,5116,4,"2.050,61"
9100066042,2/14/2024,1000079238,4911,3,"196,60"
9100066042,2/14/2024,1000079238,4912,9,"289,38"
9100066044,2/14/2024,1000080322,5115,15,"6.485,10"
9100066046,2/14/2024,1000080460,5099,3,"705,43"
9100066046,2/14/2024,1000080460,5115,3,"1.134,89"
9100066048,2/14/2024,1000081143,5107,10,"4.607,89"
9100066048,2/14/2024,1000081143,5108,3,"1.355,26"
9100066048,2/14/2024,1000081143,5116,1,"543,72"
9100066048,2/14/2024,1000081143,5118,1,"387,79"
9100066050,2/14/2024,1000081316,4566,10,"1.075,04"
9100066051,2/14/2024,1000081321,5106,1,"378,56"
9100066051,2/14/2024,1000081321,5115,1,"540,43"
9100066052,2/14/2024,1000081682,3408,15,"800,61"
9100066055,2/14/2024,1000082248,5099,6,"1.410,86"
9100066056,2/14/2024,1000082332,5099,10,"2.687,34"
9100066057,2/14/2024,1000082673,3408,8,"426,98"
9100066057,2/14/2024,1000082673,4566,5,"430,02"
9100066057,2/14/2024,1000082673,4567,2,"219,86"
9100066059,2/14/2024,1000100176,3399,2,"339,87"
9100066059,2/14/2024,1000100176,3408,2,"151,22"
9100066059,2/14/2024,1000100176,4566,2,"243,66"
9100066060,2/14/2024,1000100197,4566,3,"279,90"
9100066060,2/14/2024,1000100197,4567,1,"122,37"
9100066061,2/14/2024,1000100321,4566,3,"279,52"
9100066062,2/14/2024,1000100584,5103,1,"808,61"
9100066062,2/14/2024,1000100584,5115,1,"432,35"
9100066063,2/14/2024,1000100621,5116,1,"621,41"
9100066064,2/14/2024,1000100656,4566,120,"10.320,55"
9100066065,2/14/2024,1000100657,5099,0,"1.652,71"
9100066066,2/14/2024,1000100901,5099,3,"886,83"
9100066068,2/15/2024,41062,5099,2,"470,28"
9100066068,2/15/2024,41062,5107,1,"460,80"
9100066068,2/15/2024,41062,5115,3,"1.134,89"
9100066069,2/15/2024,41062,5099,3,"705,43"
9100066069,2/15/2024,41062,5115,1,"378,31"
9100066074,2/15/2024,1000100503,5103,1,"859,14"
9100066076,2/15/2024,1118,4911,6,"393,19"
9100066082,2/15/2024,4549,5107,2,"921,59"
9100066082,2/15/2024,4549,5108,2,"903,50"
9100066082,2/15/2024,4549,5115,4,"1.513,20"
9100066083,2/15/2024,4767,3408,5,"289,10"
9100066087,2/15/2024,6211,4566,3,"258,01"
9100066088,2/15/2024,7090,3408,5,"289,10"
9100066088,2/15/2024,7090,4565,7,"652,21"
9100066088,2/15/2024,7090,4566,4,"372,69"
9100066090,2/15/2024,7250,4911,3,"314,57"
9100066091,2/15/2024,7670,4911,3,"314,57"
9100066092,2/15/2024,7971,4565,4,"458,69"
9100066092,2/15/2024,7971,4566,1,"114,67"
9100066093,2/15/2024,8580,3408,5,"333,59"
9100066093,2/15/2024,8580,4567,5,"687,06"
9100066096,2/15/2024,10115,3408,2,"124,53"
9100066096,2/15/2024,10115,4566,3,"301,00"
9100066100,2/15/2024,11005,3408,8,"533,74"
9100066100,2/15/2024,11005,4567,2,"274,81"
9100066101,2/15/2024,11123,5102,2,"731,71"
9100066102,2/15/2024,11592,4911,3,"314,57"
9100066103,2/15/2024,11990,4911,3,"314,57"
9100066105,2/15/2024,13420,4911,3,"275,22"
9100066105,2/15/2024,13420,4912,3,"154,33"
9100066106,2/15/2024,15652,4911,12,"786,38"
9100066106,2/15/2024,15652,4912,12,"385,84"
9100066108,2/15/2024,21419,4566,15,"1.290,07"
9100066109,2/15/2024,22721,4565,10,"1.075,04"
9100066110,2/15/2024,23006,4911,3,"294,88"
9100066111,2/15/2024,23194,4911,6,"550,47"
9100066112,2/15/2024,24257,4911,6,"589,79"
9100066115,2/15/2024,29376,3408,5,"355,82"
9100066116,2/15/2024,30335,5099,3,"906,99"
9100066117,2/15/2024,30376,4911,6,"526,86"
9100066118,2/15/2024,30857,5382,6,"4.082,72"
9100066119,2/15/2024,31142,4911,12,"1.179,57"
9100066124,2/15/2024,32269,5099,3,"755,80"
9100066125,2/15/2024,32316,4911,6,"589,79"
9100066126,2/15/2024,32520,4911,3,"196,60"
9100066127,2/15/2024,34363,5118,3,"1.495,77"
9100066128,2/15/2024,34418,5103,3,"2.122,61"
9100066128,2/15/2024,34418,5112,1,"327,69"
9100066128,2/15/2024,34418,5115,1,"378,31"
9100066128,2/15/2024,34418,5118,3,"1.163,37"
9100066128,2/15/2024,34418,5119,1,"324,49"
9100066132,2/15/2024,35264,5103,1,"707,54"
9100066133,2/15/2024,35426,4565,7,"802,71"
9100066134,2/15/2024,36264,4911,6,"550,47"
9100066135,2/15/2024,36492,5108,1,"451,75"
9100066136,2/15/2024,36639,3408,8,"462,58"
9100066136,2/15/2024,36639,4567,1,"119,10"
9100066138,2/15/2024,36838,5107,2,"1.105,91"
9100066139,2/15/2024,37467,4911,3,"314,57"
9100066141,2/15/2024,37754,5099,2,"526,99"
9100066141,2/15/2024,37754,5115,1,"423,87"
9100066143,2/15/2024,37849,4911,6,"471,82"
9100066144,2/15/2024,37994,3408,3,"226,83"
9100066144,2/15/2024,37994,4565,1,"121,83"
9100066144,2/15/2024,37994,4567,1,"155,74"
9100066145,2/15/2024,38978,4911,3,"196,60"
9100066146,2/15/2024,39037,5099,1,"225,08"
9100066146,2/5/2025,39037,5099,0,"-7,88"
9100066149,2/15/2024,40439,4566,15,"1.333,06"
9100066149,2/15/2024,40439,4911,3,"235,91"
9100066149,2/15/2024,40439,5103,4,"2.830,14"
9100066150,2/15/2024,40513,4912,24,"1.234,71"
9100066152,2/15/2024,41803,5099,4,"1.142,11"
9100066152,2/15/2024,41803,5115,2,"918,73"
9100066156,2/15/2024,42220,5108,1,"432,41"
9100066156,2/15/2024,42220,5115,1,"362,07"
9100066156,2/5/2025,42220,5108,0,"-15,13"
9100066156,2/5/2025,42220,5115,0,"-12,69"
9100066158,2/15/2024,42288,4911,18,"1.179,57"
9100066159,2/15/2024,42288,5107,3,"1.481,11"
9100066159,2/15/2024,42288,5115,3,"1.215,97"
9100066163,2/15/2024,1000041067,3408,3,"213,49"
9100066163,2/15/2024,1000041067,4566,17,"1.949,44"
9100066164,2/15/2024,1000042603,4567,5,"732,88"
9100066164,2/15/2024,1000042603,4912,12,"463,02"
9100066165,2/15/2024,1000048764,4566,12,"1.032,06"
9100066165,2/15/2024,1000048764,4567,3,"329,79"
9100066167,2/15/2024,1000060172,4565,10,"1.146,73"
9100066168,2/15/2024,1000065150,5099,1,"263,51"
9100066169,2/15/2024,1000065849,3408,3,"160,11"
