Num.Fact,Fecha,Id_Cliente,Id_Producto,Bloque_Analitico,Categoria_H,Familia_H,Familia_Potencial,es_commodity,Cod_Postal,Provincia,Unidades,Valores_H,es_devolucion,en_campana,Potencial_EUR,anyo,mes,trimestre,dia_semana,dia_anyo
3910006158,2025-12-01,1000072074,4566,Commodities,Categoria C1,Familia C1,Anestesia,1,38684.0,Sta.Cruz Tenerife,2,236.22,0,0,2223.12,2025,12,4,0,335
3910006158,2025-12-01,1000072074,4567,Commodities,Categoria C1,Familia C1,Anestesia,1,38684.0,Sta.Cruz Tenerife,2,301.94,0,0,2223.12,2025,12,4,0,335
3910006159,2025-12-01,1000074089,4911,Commodities,Categoria C2,Familia C2,Bioseguridad,1,35200.0,Las Palmas,1,67.51,0,0,1086.44,2025,12,4,0,335
3910006159,2025-12-01,1000074089,4912,Commodities,Categoria C2,Familia C2,Bioseguridad,1,35200.0,Las Palmas,18,596.29,0,0,1086.44,2025,12,4,0,335
3910006162,2025-12-01,1000081802,4566,Commodities,Categoria C1,Familia C1,Anestesia,1,38360.0,Sta.Cruz Tenerife,1,147.64,0,0,2223.12,2025,12,4,0,335
3910006164,2025-12-02,2305,178,Commodities,Categoria C1,Familia C1,Anestesia,1,38430.0,Sta.Cruz Tenerife,2,171.7,0,0,2223.12,2025,12,4,1,336
3910006164,2025-12-02,2305,3408,Commodities,Categoria C1,Familia C1,Anestesia,1,38430.0,Sta.Cruz Tenerife,10,549.75,0,0,2223.12,2025,12,4,1,336
3910006164,2025-12-02,2305,4911,Commodities,Categoria C2,Familia C2,Bioseguridad,1,38430.0,Sta.Cruz Tenerife,1,67.51,0,0,1086.44,2025,12,4,1,336
3910006168,2025-12-02,28399,4567,Commodities,Categoria C1,Familia C1,Anestesia,1,38005.0,Sta.Cruz Tenerife,1,188.71,0,0,2223.12,2025,12,4,1,336
3910006170,2025-12-02,1000066316,4566,Commodities,Categoria C1,Familia C1,Anestesia,1,35509.0,Las Palmas,8,768.8,0,0,3410.04,2025,12,4,1,336
3910006172,2025-12-02,1000070086,4565,Commodities,Categoria C1,Familia C1,Anestesia,1,35509.0,Las Palmas,5,590.57,0,0,3410.04,2025,12,4,1,336
3910006172,2025-12-02,1000070086,4566,Commodities,Categoria C1,Familia C1,Anestesia,1,35509.0,Las Palmas,2,236.22,0,0,3410.04,2025,12,4,1,336
3910006173,2025-12-02,1000076201,4566,Commodities,Categoria C1,Familia C1,Anestesia,1,38639.0,Sta.Cruz Tenerife,8,708.7,0,0,1802.36,2025,12,4,1,336
3910006173,2025-12-02,1000076201,4567,Commodities,Categoria C1,Familia C1,Anestesia,1,38639.0,Sta.Cruz Tenerife,2,226.46,0,0,1802.36,2025,12,4,1,336
3910006174,2025-12-02,1000077124,3408,Commodities,Categoria C1,Familia C1,Anestesia,1,35007.0,Las Palmas,10,549.75,0,0,3410.04,2025,12,4,1,336
3910006175,2025-12-02,1000077124,178,Commodities,Categoria C1,Familia C1,Anestesia,1,35007.0,Las Palmas,2,171.7,0,0,3410.04,2025,12,4,1,336
3910006176,2025-12-02,1000080874,3408,Commodities,Categoria C1,Familia C1,Anestesia,1,35019.0,Las Palmas,4,219.89,0,0,2223.12,2025,12,4,1,336
3910006176,2025-12-02,1000080874,4566,Commodities,Categoria C1,Familia C1,Anestesia,1,35019.0,Las Palmas,4,354.35,0,0,2223.12,2025,12,4,1,336
3910006177,2025-12-02,1000081635,3408,Commodities,Categoria C1,Familia C1,Anestesia,1,38004.0,Sta.Cruz Tenerife,1,54.98,0,0,2223.12,2025,12,4,1,336
3910006177,2025-12-02,1000081635,4566,Commodities,Categoria C1,Familia C1,Anestesia,1,38004.0,Sta.Cruz Tenerife,7,620.09,0,0,2223.12,2025,12,4,1,336
3910006177,2025-12-02,1000081635,4567,Commodities,Categoria C1,Familia C1,Anestesia,1,38004.0,Sta.Cruz Tenerife,1,113.23,0,0,2223.12,2025,12,4,1,336
3910006178,2025-12-02,1000100531,3408,Commodities,Categoria C1,Familia C1,Anestesia,1,35002.0,Las Palmas,4,219.89,0,0,2223.12,2025,12,4,1,336
3910006178,2025-12-02,1000100531,4566,Commodities,Categoria C1,Familia C1,Anestesia,1,35002.0,Las Palmas,1,88.58,0,0,2223.12,2025,12,4,1,336
3910006179,2025-12-03,2406,4911,Commodities,Categoria C2,Familia C2,Bioseguridad,1,38003.0,Sta.Cruz Tenerife,3,283.54,0,0,1667.34,2025,12,4,2,337
3910006181,2025-12-03,41053,4567,Commodities,Categoria C1,Familia C1,Anestesia,1,38508.0,Sta.Cruz Tenerife,1,188.71,0,0,3410.04,2025,12,4,2,337
3910006187,2025-12-03,1000082578,4912,Commodities,Categoria C2,Familia C2,Bioseguridad,1,38400.0,Sta.Cruz Tenerife,96,3180.19,0,0,1667.34,2025,12,4,2,337
3910006188,2025-12-04,1895,3408,Commodities,Categoria C1,Familia C1,Anestesia,1,35002.0,Las Palmas,5,366.5,0,0,2223.12,2025,12,4,3,338
3910006191,2025-12-04,25542,3408,Commodities,Categoria C1,Familia C1,Anestesia,1,35004.0,Las Palmas,8,439.79,0,0,4546.72,2025,12,4,3,338
3910006191,2025-12-04,25542,4566,Commodities,Categoria C1,Familia C1,Anestesia,1,35004.0,Las Palmas,8,708.7,0,0,4546.72,2025,12,4,3,338
3910006192,2025-12-04,35077,3408,Commodities,Categoria C1,Familia C1,Anestesia,1,35011.0,Las Palmas,1,91.63,0,0,2223.12,2025,12,4,3,338
3910006192,2025-12-04,35077,4566,Commodities,Categoria C1,Familia C1,Anestesia,1,35011.0,Las Palmas,1,147.64,0,0,2223.12,2025,12,4,3,338
3910006192,2025-12-04,35077,4912,Commodities,Categoria C2,Familia C2,Bioseguridad,1,35011.0,Las Palmas,6,266.33,0,0,1086.44,2025,12,4,3,338
3910006194,2025-12-04,39417,4566,Commodities,Categoria C1,Familia C1,Anestesia,1,38400.0,Sta.Cruz Tenerife,2,192.2,0,0,3410.04,2025,12,4,3,338
3910006194,2025-12-04,39417,4912,Commodities,Categoria C2,Familia C2,Bioseguridad,1,38400.0,Sta.Cruz Tenerife,24,1081.26,0,0,1667.34,2025,12,4,3,338
3910006195,2025-12-04,1000058696,4566,Commodities,Categoria C1,Familia C1,Anestesia,1,38003.0,Sta.Cruz Tenerife,5,590.57,0,0,4546.72,2025,12,4,3,338
3910006196,2025-12-04,1000066257,4565,Commodities,Categoria C1,Familia C1,Anestesia,1,38370.0,Sta.Cruz Tenerife,5,531.51,0,0,2223.12,2025,12,4,3,338
3910006196,2025-12-04,1000066257,4566,Commodities,Categoria C1,Familia C1,Anestesia,1,38370.0,Sta.Cruz Tenerife,5,531.51,0,0,2223.12,2025,12,4,3,338
3910006197,2025-12-04,1000081894,4566,Commodities,Categoria C1,Familia C1,Anestesia,1,35110.0,Las Palmas,15,1328.79,0,0,3410.04,2025,12,4,3,338
3910006197,2025-12-04,1000081894,4911,Commodities,Categoria C2,Familia C2,Bioseguridad,1,35110.0,Las Palmas,3,202.53,0,0,1667.34,2025,12,4,3,338
3910006197,2025-12-04,1000081894,4912,Commodities,Categoria C2,Familia C2,Bioseguridad,1,35110.0,Las Palmas,12,397.52,0,0,1667.34,2025,12,4,3,338
3910006198,2025-12-04,1000082565,4566,Commodities,Categoria C1,Familia C1,Anestesia,1,38660.0,Sta.Cruz Tenerife,6,708.7,0,0,2223.12,2025,12,4,3,338
3910006199,2025-12-04,1000100331,4911,Commodities,Categoria C2,Familia C2,Bioseguridad,1,35007.0,Las Palmas,3,243.04,0,0,1086.44,2025,12,4,3,338
3910006199,2025-12-04,1000100331,4912,Commodities,Categoria C2,Familia C2,Bioseguridad,1,35007.0,Las Palmas,12,477.03,0,0,1086.44,2025,12,4,3,338
3910006200,2025-12-04,1000100930,4912,Commodities,Categoria C2,Familia C2,Bioseguridad,1,38004.0,Sta.Cruz Tenerife,24,795.05,0,0,10004.04,2025,12,4,3,338
3910006201,2025-12-05,16892,4565,Commodities,Categoria C1,Familia C1,Anestesia,1,35003.0,Las Palmas,5,590.57,0,0,3410.04,2025,12,4,4,339
3910006202,2025-12-05,17116,3408,Commodities,Categoria C1,Familia C1,Anestesia,1,38660.0,Sta.Cruz Tenerife,15,824.63,0,0,3410.04,2025,12,4,4,339
3910006207,2025-12-09,8177,3408,Commodities,Categoria C1,Familia C1,Anestesia,1,35013.0,Las Palmas,4,219.89,0,0,4546.72,2025,12,4,1,343
3910006207,2025-12-09,8177,4566,Commodities,Categoria C1,Familia C1,Anestesia,1,35013.0,Las Palmas,10,885.86,0,0,4546.72,2025,12,4,1,343
3910006207,2025-12-09,8177,4567,Commodities,Categoria C1,Familia C1,Anestesia,1,35013.0,Las Palmas,1,113.23,0,0,4546.72,2025,12,4,1,343
3910006209,2025-12-09,21609,4566,Commodities,Categoria C1,Familia C1,Anestesia,1,38005.0,Sta.Cruz Tenerife,2,265.77,0,0,1802.36,2025,12,4,1,343
3910006212,2025-12-09,41179,3408,Commodities,Categoria C1,Familia C1,Anestesia,1,35007.0,Las Palmas,1,91.63,0,0,3410.04,2025,12,4,1,343
3910006214,2025-12-09,1000068890,4566,Commodities,Categoria C1,Familia C1,Anestesia,1,35500.0,Las Palmas,1,147.64,0,0,5683.4,2025,12,4,1,343
3910006214,2025-12-09,1000068890,4911,Commodities,Categoria C2,Familia C2,Bioseguridad,1,35500.0,Las Palmas,12,810.12,0,0,2778.9,2025,12,4,1,343
3910006215,2025-12-09,1000077462,4912,Commodities,Categoria C2,Familia C2,Bioseguridad,1,35420.0,Las Palmas,24,795.05,0,0,1086.44,2025,12,4,1,343
3910006216,2025-12-09,1000078439,3408,Commodities,Categoria C1,Familia C1,Anestesia,1,38611.0,Sta.Cruz Tenerife,6,395.83,0,0,1802.36,2025,12,4,1,343
3910006216,2025-12-09,1000078439,4566,Commodities,Categoria C1,Familia C1,Anestesia,1,38611.0,Sta.Cruz Tenerife,4,425.22,0,0,1802.36,2025,12,4,1,343
3910006217,2025-12-09,1000081356,4566,Commodities,Categoria C1,Familia C1,Anestesia,1,38005.0,Sta.Cruz Tenerife,2,295.29,0,0,3410.04,2025,12,4,1,343
3910006219,2025-12-10,22540,3408,Commodities,Categoria C1,Familia C1,Anestesia,1,38679.0,Sta.Cruz Tenerife,4,247.09,0,0,4546.72,2025,12,4,2,344
3910006219,2025-12-10,22540,4566,Commodities,Categoria C1,Familia C1,Anestesia,1,38679.0,Sta.Cruz Tenerife,3,288.31,0,0,4546.72,2025,12,4,2,344
3910006221,2025-12-10,1000077908,3408,Commodities,Categoria C1,Familia C1,Anestesia,1,38612.0,Sta.Cruz Tenerife,4,293.21,0,0,2223.12,2025,12,4,2,344
3910006221,2025-12-10,1000077908,4566,Commodities,Categoria C1,Familia C1,Anestesia,1,38612.0,Sta.Cruz Tenerife,2,236.22,0,0,2223.12,2025,12,4,2,344
3910006223,2025-12-11,2435,3408,Commodities,Categoria C1,Familia C1,Anestesia,1,38201.0,Sta.Cruz Tenerife,1,73.29,0,0,5683.4,2025,12,4,3,345
3910006223,2025-12-11,2435,4566,Commodities,Categoria C1,Familia C1,Anestesia,1,38201.0,Sta.Cruz Tenerife,1,118.13,0,0,5683.4,2025,12,4,3,345
3910006223,2025-12-11,2435,4567,Commodities,Categoria C1,Familia C1,Anestesia,1,38201.0,Sta.Cruz Tenerife,4,603.88,0,0,5683.4,2025,12,4,3,345
3910006224,2025-12-11,7135,4911,Commodities,Categoria C2,Familia C2,Bioseguridad,1,38639.0,Sta.Cruz Tenerife,12,810.12,0,0,2223.12,2025,12,4,3,345
3910006225,2025-12-11,9217,3408,Commodities,Categoria C1,Familia C1,Anestesia,1,38650.0,Sta.Cruz Tenerife,5,329.86,0,0,2223.12,2025,12,4,3,345
3910006225,2025-12-11,9217,4566,Commodities,Categoria C1,Familia C1,Anestesia,1,38650.0,Sta.Cruz Tenerife,1,106.29,0,0,2223.12,2025,12,4,3,345
3910006225,2025-12-11,9217,4567,Commodities,Categoria C1,Familia C1,Anestesia,1,38650.0,Sta.Cruz Tenerife,4,543.5,0,0,2223.12,2025,12,4,3,345
3910006228,2025-12-12,2426,4566,Commodities,Categoria C1,Familia C1,Anestesia,1,38410.0,Sta.Cruz Tenerife,1,147.64,0,0,4546.72,2025,12,4,4,346
3910006229,2025-12-12,6208,4566,Commodities,Categoria C1,Familia C1,Anestesia,1,38300.0,Sta.Cruz Tenerife,15,1328.79,0,0,9093.44,2025,12,4,4,346
3910006232,2025-12-12,21738,3408,Commodities,Categoria C1,Familia C1,Anestesia,1,38650.0,Sta.Cruz Tenerife,5,366.5,0,0,3410.04,2025,12,4,4,346
3910006232,2025-12-12,21738,4565,Commodities,Categoria C1,Familia C1,Anestesia,1,38650.0,Sta.Cruz Tenerife,1,118.13,0,0,3410.04,2025,12,4,4,346
3910006233,2025-12-12,23112,4566,Commodities,Categoria C1,Familia C1,Anestesia,1,38010.0,Sta.Cruz Tenerife,3,442.93,0,0,2223.12,2025,12,4,4,346
3910006234,2025-12-12,24954,3408,Commodities,Categoria C1,Familia C1,Anestesia,1,38008.0,Sta.Cruz Tenerife,10,659.71,0,0,2223.12,2025,12,4,4,346
3910006238,2025-12-12,34472,4566,Commodities,Categoria C1,Familia C1,Anestesia,1,38670.0,Sta.Cruz Tenerife,12,1063.02,0,0,4546.72,2025,12,4,4,346
3910006238,2025-12-12,34472,4567,Commodities,Categoria C1,Familia C1,Anestesia,1,38670.0,Sta.Cruz Tenerife,3,339.69,0,0,4546.72,2025,12,4,4,346
3910006239,2025-12-12,1000037667,3408,Commodities,Categoria C1,Familia C1,Anestesia,1,35002.0,Las Palmas,10,617.73,0,0,3410.04,2025,12,4,4,346
3910006239,2025-12-12,1000037667,4566,Commodities,Categoria C1,Familia C1,Anestesia,1,35002.0,Las Palmas,4,384.4,0,0,3410.04,2025,12,4,4,346
3910006241,2025-12-12,1000066475,4566,Commodities,Categoria C1,Familia C1,Anestesia,1,38002.0,Sta.Cruz Tenerife,3,298.61,0,0,4546.72,2025,12,4,4,346
3910006241,2025-12-12,1000066475,4567,Commodities,Categoria C1,Familia C1,Anestesia,1,38002.0,Sta.Cruz Tenerife,1,126.01,0,0,4546.72,2025,12,4,4,346
3910006243,2025-12-12,1000081149,3399,Commodities,Categoria C1,Familia C1,Anestesia,1,38004.0,Sta.Cruz Tenerife,1,205.92,0,0,9093.44,2025,12,4,4,346
3910006243,2025-12-12,1000081149,4566,Commodities,Categoria C1,Familia C1,Anestesia,1,38004.0,Sta.Cruz Tenerife,2,295.29,0,0,9093.44,2025,12,4,4,346
3910006244,2025-12-12,1000082042,3408,Commodities,Categoria C1,Familia C1,Anestesia,1,38400.0,Sta.Cruz Tenerife,4,293.21,0,0,2223.12,2025,12,4,4,346
3910006244,2025-12-12,1000082042,4566,Commodities,Categoria C1,Familia C1,Anestesia,1,38400.0,Sta.Cruz Tenerife,2,236.22,0,0,2223.12,2025,12,4,4,346
3910006251,2025-12-15,28378,3399,Commodities,Categoria C1,Familia C1,Anestesia,1,35002.0,Las Palmas,2,247.12,0,0,3410.04,2025,12,4,0,349
3910006251,2025-12-15,28378,3408,Commodities,Categoria C1,Familia C1,Anestesia,1,35002.0,Las Palmas,12,659.71,0,0,3410.04,2025,12,4,0,349
3910006251,2025-12-15,28378,4567,Commodities,Categoria C1,Familia C1,Anestesia,1,35002.0,Las Palmas,2,226.46,0,0,3410.04,2025,12,4,0,349
3910006253,2025-12-15,1000080641,3399,Commodities,Categoria C1,Familia C1,Anestesia,1,35006.0,Las Palmas,1,123.56,0,0,2223.12,2025,12,4,0,349
3910006253,2025-12-15,1000080641,4565,Commodities,Categoria C1,Familia C1,Anestesia,1,35006.0,Las Palmas,1,88.58,0,0,2223.12,2025,12,4,0,349
3910006254,2025-12-15,1000100137,4566,Commodities,Categoria C1,Familia C1,Anestesia,1,35003.0,Las Palmas,6,708.7,0,0,4546.72,2025,12,4,0,349
3910006255,2025-12-16,9401,4565,Commodities,Categoria C1,Familia C1,Anestesia,1,38201.0,Sta.Cruz Tenerife,4,472.44,0,0,2223.12,2025,12,4,1,350
3910006255,2025-12-16,9401,4567,Commodities,Categoria C1,Familia C1,Anestesia,1,38201.0,Sta.Cruz Tenerife,1,150.97,0,0,2223.12,2025,12,4,1,350
3910006256,2025-12-16,26898,3408,Commodities,Categoria C1,Familia C1,Anestesia,1,38204.0,Sta.Cruz Tenerife,6,370.52,0,0,12503.48,2025,12,4,1,350
3910006260,2025-12-18,2309,3408,Commodities,Categoria C1,Familia C1,Anestesia,1,38003.0,Sta.Cruz Tenerife,1,91.63,0,0,2223.12,2025,12,4,3,352
3910006260,2025-12-18,2309,4567,Commodities,Categoria C1,Familia C1,Anestesia,1,38003.0,Sta.Cruz Tenerife,1,188.71,0,0,2223.12,2025,12,4,3,352
3910006262,2025-12-18,11577,3399,Commodities,Categoria C1,Familia C1,Anestesia,1,38002.0,Sta.Cruz Tenerife,1,205.92,0,0,3410.04,2025,12,4,3,352
3910006263,2025-12-18,32501,4911,Commodities,Categoria C2,Familia C2,Bioseguridad,1,35500.0,Las Palmas,6,405.06,0,0,2223.12,2025,12,4,3,352
3910006263,2025-12-18,32501,4912,Commodities,Categoria C2,Familia C2,Bioseguridad,1,35500.0,Las Palmas,12,397.52,0,0,2223.12,2025,12,4,3,352
3910006267,2025-12-18,1000082240,3408,Commodities,Categoria C1,Familia C1,Anestesia,1,38330.0,Sta.Cruz Tenerife,6,439.79,0,0,3410.04,2025,12,4,3,352
3910006268,2025-12-18,1000082477,3408,Commodities,Categoria C1,Familia C1,Anestesia,1,38440.0,Sta.Cruz Tenerife,3,219.89,0,0,3410.04,2025,12,4,3,352
3910006268,2025-12-18,1000082477,4566,Commodities,Categoria C1,Familia C1,Anestesia,1,38440.0,Sta.Cruz Tenerife,3,354.35,0,0,3410.04,2025,12,4,3,352
3910006269,2025-12-18,1000100137,4565,Commodities,Categoria C1,Familia C1,Anestesia,1,35003.0,Las Palmas,6,708.7,0,0,4546.72,2025,12,4,3,352
3910006270,2025-12-18,1000100528,3408,Commodities,Categoria C1,Familia C1,Anestesia,1,38005.0,Sta.Cruz Tenerife,3,219.89,0,0,3410.04,2025,12,4,3,352
3910006270,2025-12-18,1000100528,4566,Commodities,Categoria C1,Familia C1,Anestesia,1,38005.0,Sta.Cruz Tenerife,3,354.35,0,0,3410.04,2025,12,4,3,352
3910006273,2025-12-19,1000080103,3408,Commodities,Categoria C1,Familia C1,Anestesia,1,35211.0,Las Palmas,5,329.86,0,0,3410.04,2025,12,4,4,353
3910006273,2025-12-19,1000080103,4566,Commodities,Categoria C1,Familia C1,Anestesia,1,35211.0,Las Palmas,1,106.29,0,0,3410.04,2025,12,4,4,353
3910006273,2025-12-19,1000080103,4567,Commodities,Categoria C1,Familia C1,Anestesia,1,35211.0,Las Palmas,4,543.5,0,0,3410.04,2025,12,4,4,353
3910006273,2025-12-19,1000080103,4912,Commodities,Categoria C2,Familia C2,Bioseguridad,1,35211.0,Las Palmas,12,397.52,0,0,1667.34,2025,12,4,4,353
3910006277,2025-12-22,1000082146,3408,Commodities,Categoria C1,Familia C1,Anestesia,1,35100.0,Las Palmas,1,82.46,0,0,2223.12,2025,12,4,0,356
3910006277,2025-12-22,1000082146,4565,Commodities,Categoria C1,Familia C1,Anestesia,1,35100.0,Las Palmas,1,132.88,0,0,2223.12,2025,12,4,0,356
3910006277,2025-12-22,1000082146,4566,Commodities,Categoria C1,Familia C1,Anestesia,1,35100.0,Las Palmas,1,132.88,0,0,2223.12,2025,12,4,0,356
3910006277,2025-12-22,1000082146,4567,Commodities,Categoria C1,Familia C1,Anestesia,1,35100.0,Las Palmas,2,339.69,0,0,2223.12,2025,12,4,0,356
3910006279,2025-12-23,11473,3408,Commodities,Categoria C1,Familia C1,Anestesia,1,38300.0,Sta.Cruz Tenerife,9,494.77,0,0,2223.12,2025,12,4,1,357
3910006279,2025-12-23,11473,4567,Commodities,Categoria C1,Familia C1,Anestesia,1,38300.0,Sta.Cruz Tenerife,6,679.37,0,0,2223.12,2025,12,4,1,357
3910006282,2025-12-23,1000076199,3408,Commodities,Categoria C1,Familia C1,Anestesia,1,38480.0,Sta.Cruz Tenerife,6,439.79,0,0,2223.12,2025,12,4,1,357
3910006286,2025-12-26,39685,4911,Commodities,Categoria C2,Familia C2,Bioseguridad,1,38700.0,Sta.Cruz Tenerife,30,2430.36,0,0,879.2,2025,12,4,4,360
3910006287,2025-12-26,1000079278,4566,Commodities,Categoria C1,Familia C1,Anestesia,1,35002.0,Las Palmas,1,147.64,0,0,4546.72,2025,12,4,4,360
3931006563,2021-01-04,40320,4912,Commodities,Categoria C2,Familia C2,Bioseguridad,1,35110.0,Las Palmas,12,349.86,0,0,2223.12,2021,1,1,0,4
3931006564,2021-01-04,40320,4911,Commodities,Categoria C2,Familia C2,Bioseguridad,1,35110.0,Las Palmas,3,174.87,0,0,2223.12,2021,1,1,0,4
3931006565,2021-01-05,1895,3408,Commodities,Categoria C1,Familia C1,Anestesia,1,35002.0,Las Palmas,2,171.0,0,0,2223.12,2021,1,1,1,5
3931006566,2021-01-05,34472,4566,Commodities,Categoria C1,Familia C1,Anestesia,1,38670.0,Sta.Cruz Tenerife,6,661.35,0,0,4546.72,2021,1,1,1,5
3931006569,2021-01-05,1000076201,4566,Commodities,Categoria C1,Familia C1,Anestesia,1,38639.0,Sta.Cruz Tenerife,3,413.35,0,0,1802.36,2021,1,1,1,5
3931006569,2021-01-05,1000076201,4567,Commodities,Categoria C1,Familia C1,Anestesia,1,38639.0,Sta.Cruz Tenerife,1,172.67,0,0,1802.36,2021,1,1,1,5
3931006570,2021-01-05,1000079278,4566,Commodities,Categoria C1,Familia C1,Anestesia,1,35002.0,Las Palmas,1,137.78,0,0,4546.72,2021,1,1,1,5
3931006573,2021-01-07,32501,4566,Commodities,Categoria C1,Familia C1,Anestesia,1,35500.0,Las Palmas,6,661.35,0,0,4546.72,2021,1,1,3,7
3931006573,2021-01-07,32501,4912,Commodities,Categoria C2,Familia C2,Bioseguridad,1,35500.0,Las Palmas,12,360.22,0,0,2223.12,2021,1,1,3,7
3931006576,2021-01-08,7881,3408,Commodities,Categoria C1,Familia C1,Anestesia,1,35011.0,Las Palmas,6,369.36,0,0,4546.72,2021,1,1,4,8
3931006576,2021-01-08,7881,4565,Commodities,Categoria C1,Familia C1,Anestesia,1,35011.0,Las Palmas,4,396.8,0,0,4546.72,2021,1,1,4,8
3931006581,2021-01-08,1000077538,4566,Commodities,Categoria C1,Familia C1,Anestesia,1,38400.0,Sta.Cruz Tenerife,4,551.13,0,0,2223.12,2021,1,1,4,8
3931006587,2021-01-11,26898,3408,Commodities,Categoria C1,Familia C1,Anestesia,1,38204.0,Sta.Cruz Tenerife,15,864.44,0,0,12503.48,2021,1,1,0,11
3931006587,2021-01-11,26898,4912,Commodities,Categoria C2,Familia C2,Bioseguridad,1,38204.0,Sta.Cruz Tenerife,12,518.73,0,0,6113.58,2021,1,1,0,11
3931006588,2021-01-11,34537,4912,Commodities,Categoria C2,Familia C2,Bioseguridad,1,38400.0,Sta.Cruz Tenerife,36,1296.79,0,0,1667.34,2021,1,1,0,11
3931006595,2021-01-11,1000081769,4911,Commodities,Categoria C2,Familia C2,Bioseguridad,1,35002.0,Las Palmas,6,359.84,0,0,2223.12,2021,1,1,0,11
3931006595,2021-01-11,1000081769,4912,Commodities,Categoria C2,Familia C2,Bioseguridad,1,35002.0,Las Palmas,12,360.22,0,0,2223.12,2021,1,1,0,11
3931006597,2021-01-12,2432,4567,Commodities,Categoria C1,Familia C1,Anestesia,1,38007.0,Sta.Cruz Tenerife,3,518.01,0,0,1802.36,2021,1,1,1,12
3931006597,2021-01-12,2432,4911,Commodities,Categoria C2,Familia C2,Bioseguridad,1,38007.0,Sta.Cruz Tenerife,3,287.88,0,0,879.2,2021,1,1,1,12
3931006598,2021-01-12,20614,4566,Commodities,Categoria C1,Familia C1,Anestesia,1,38005.0,Sta.Cruz Tenerife,10,992.05,0,0,3410.04,2021,1,1,1,12
3931006598,2021-01-12,20614,4912,Commodities,Categoria C2,Familia C2,Bioseguridad,1,38005.0,Sta.Cruz Tenerife,12,432.25,0,0,1667.34,2021,1,1,1,12
3931006600,2021-01-12,23112,3408,Commodities,Categoria C1,Familia C1,Anestesia,1,38010.0,Sta.Cruz Tenerife,1,68.39,0,0,2223.12,2021,1,1,1,12
3931006600,2021-01-12,23112,4566,Commodities,Categoria C1,Familia C1,Anestesia,1,38010.0,Sta.Cruz Tenerife,4,440.92,0,0,2223.12,2021,1,1,1,12
3931006600,2021-01-12,23112,4567,Commodities,Categoria C1,Familia C1,Anestesia,1,38010.0,Sta.Cruz Tenerife,1,138.13,0,0,2223.12,2021,1,1,1,12
3931006601,2021-01-12,32412,3408,Commodities,Categoria C1,Familia C1,Anestesia,1,35003.0,Las Palmas,6,410.4,0,0,4546.72,2021,1,1,1,12
3931006604,2021-01-12,1000077876,178,Commodities,Categoria C1,Familia C1,Anestesia,1,38500.0,Sta.Cruz Tenerife,6,628.35,0,0,2223.12,2021,1,1,1,12
3931006605,2021-01-12,1000077888,3408,Commodities,Categoria C1,Familia C1,Anestesia,1,38611.0,Sta.Cruz Tenerife,3,205.2,0,0,2223.12,2021,1,1,1,12
3931006605,2021-01-12,1000077888,4566,Commodities,Categoria C1,Familia C1,Anestesia,1,38611.0,Sta.Cruz Tenerife,2,220.46,0,0,2223.12,2021,1,1,1,12
3931006605,2021-01-12,1000077888,4567,Commodities,Categoria C1,Familia C1,Anestesia,1,38611.0,Sta.Cruz Tenerife,1,138.13,0,0,2223.12,2021,1,1,1,12
3931006611,2021-01-13,1000065909,4912,Commodities,Categoria C2,Familia C2,Bioseguridad,1,38204.0,Sta.Cruz Tenerife,12,432.25,0,0,1086.44,2021,1,1,2,13
3931006612,2021-01-13,1000066475,4566,Commodities,Categoria C1,Familia C1,Anestesia,1,38002.0,Sta.Cruz Tenerife,2,185.79,0,0,4546.72,2021,1,1,2,13
3931006614,2021-01-14,2363,3408,Commodities,Categoria C1,Familia C1,Anestesia,1,38300.0,Sta.Cruz Tenerife,4,246.24,0,0,3410.04,2021,1,1,3,14
3931006614,2021-01-14,2363,4565,Commodities,Categoria C1,Familia C1,Anestesia,1,38300.0,Sta.Cruz Tenerife,6,595.22,0,0,3410.04,2021,1,1,3,14
3931006615,2021-01-14,2426,4912,Commodities,Categoria C2,Familia C2,Bioseguridad,1,38410.0,Sta.Cruz Tenerife,12,360.22,0,0,2223.12,2021,1,1,3,14
3931006616,2021-01-14,2439,4565,Commodities,Categoria C1,Familia C1,Anestesia,1,38400.0,Sta.Cruz Tenerife,1,137.78,0,0,2223.12,2021,1,1,3,14
3931006616,2021-01-14,2439,4566,Commodities,Categoria C1,Familia C1,Anestesia,1,38400.0,Sta.Cruz Tenerife,2,275.57,0,0,2223.12,2021,1,1,3,14
3931006618,2021-01-14,6208,3408,Commodities,Categoria C1,Familia C1,Anestesia,1,38300.0,Sta.Cruz Tenerife,15,769.52,0,0,9093.44,2021,1,1,3,14
3931006619,2021-01-14,11609,3408,Commodities,Categoria C1,Familia C1,Anestesia,1,38300.0,Sta.Cruz Tenerife,6,410.4,0,0,4546.72,2021,1,1,3,14
3931006625,2021-01-14,1000080280,3408,Commodities,Categoria C1,Familia C1,Anestesia,1,38639.0,Sta.Cruz Tenerife,2,136.81,0,0,2223.12,2021,1,1,3,14
3931006625,2021-01-14,1000080280,4566,Commodities,Categoria C1,Familia C1,Anestesia,1,38639.0,Sta.Cruz Tenerife,2,220.46,0,0,2223.12,2021,1,1,3,14
3931006625,2021-01-14,1000080280,4567,Commodities,Categoria C1,Familia C1,Anestesia,1,38639.0,Sta.Cruz Tenerife,2,276.26,0,0,2223.12,2021,1,1,3,14
